Peak Numbers based on the given limits	2604
Time_Botoom	Bottom	Time_Peak	Peak	Time_HLLS	HLLS	L_s	Time_HLTB	HLTB	L_f
884.738	1.5889	885.018	1.85373	884.858	1.7352	1.3188	884.598	1.86149	1.1304
885.778	1.30859	886.778	2.24152	886.258	1.79824	4.71	885.378	1.56933	3.5796
886.898	1.60608	887.298	2.10074	887.078	1.82502	1.884	886.818	1.98756	0.5652
887.618	1.30914	888.378	1.90024	887.978	1.72657	3.5796	887.438	1.77382	1.5072
889.218	1.29703	890.218	2.28226	889.698	1.7813	4.71	888.778	1.64708	3.9564
890.938	1.31885	891.858	2.08197	891.378	1.69438	4.3332	890.558	1.68101	3.3912
891.978	1.60996	892.298	2.10895	892.118	1.81455	1.5072	891.898	1.90773	0.5652
892.538	1.26254	893.018	1.81503	892.758	1.53814	2.2608	892.398	1.71554	1.1304
893.298	1.34659	893.778	1.89618	893.518	1.63146	2.2608	893.138	1.63297	1.3188
894.538	1.61737	895.258	2.28641	894.878	1.92651	3.3912	894.138	1.65259	3.5796
896.338	1.6857	896.618	2.00092	896.458	1.80779	1.3188	895.778	1.61188	5.0868
896.818	1.66812	897.418	1.89105	897.098	1.85193	2.826	896.698	1.87716	0.942
897.938	1.6224	898.858	2.22757	898.378	1.855	4.3332	897.658	1.53687	2.4492
899.218	1.29465	899.938	1.87515	899.558	1.70235	3.3912	899.018	1.91199	1.6956
900.338	1.69476	900.538	1.8739	900.418	1.7353	0.942	900.118	1.62807	1.884
901.218	1.69418	901.578	1.92508	901.378	1.85132	1.6956	900.858	1.59971	3.2028
902.178	1.68057	902.418	1.88281	902.278	1.78112	1.1304	901.858	1.61758	2.826
902.618	1.35791	903.898	2.23492	903.238	1.88068	6.0288	902.498	1.61772	0.942
904.378	1.60263	905.178	2.16071	904.758	1.81598	3.768	904.118	1.61835	2.2608
905.338	1.67734	905.618	2.17651	905.458	1.8927	1.3188	905.238	2.09479	0.7536
906.178	1.61642	907.298	2.11896	906.718	1.96591	5.2752	905.878	1.6368	2.6376
907.858	1.66269	908.258	1.92789	908.038	1.82776	1.884	907.558	1.5837	2.6376
908.378	1.57752	908.698	1.80115	908.518	1.69005	1.5072	908.298	1.83101	0.5652
908.858	1.40671	909.218	1.81152	909.018	1.68511	1.6956	908.758	1.74528	0.7536
909.738	1.68555	910.018	1.98166	909.858	1.76341	1.3188	909.458	1.54616	2.4492
910.898	1.39786	911.778	2.08337	911.318	1.81182	4.1448	910.438	1.60175	4.1448
912.018	1.62244	912.258	1.86435	912.118	1.74683	1.1304	911.878	1.76779	1.1304
912.418	1.44992	912.738	1.85776	912.558	1.67059	1.5072	912.318	1.69275	0.7536
912.858	1.66583	913.178	1.99457	912.998	1.88407	1.5072	912.778	1.74009	0.5652
913.298	1.63104	913.538	2.08325	913.398	1.75498	1.1304	913.218	1.79883	0.5652
914.018	1.3992	914.258	1.82154	914.118	1.62875	1.1304	913.758	1.63551	2.2608
914.538	1.39526	915.338	2.20761	914.918	1.77076	3.768	914.378	1.58056	1.3188
915.658	1.55929	915.818	1.81494	915.718	1.6793	0.7536	915.478	1.94659	1.5072
916.058	1.48285	916.778	1.95239	916.398	1.75363	3.3912	915.918	1.61671	1.1304
916.978	1.37833	917.338	1.84198	917.138	1.66504	1.6956	916.858	1.77193	0.942
917.538	1.276	918.018	1.85412	917.758	1.6199	2.2608	917.418	1.56263	0.942
918.218	1.33841	919.218	1.97495	918.698	1.72084	4.71	918.098	1.64086	0.942
919.618	1.65863	919.858	2.15228	919.718	1.81826	1.1304	919.398	1.62722	1.884
921.378	1.69217	921.658	1.92966	921.498	1.80527	1.3188	920.598	1.62713	7.1592
921.938	1.21155	922.578	1.88077	922.238	1.6407	3.0144	921.778	1.72649	1.3188
922.858	1.6644	923.218	2.00995	923.018	1.79819	1.6956	922.698	1.75269	1.3188
923.938	1.32266	924.578	1.98965	924.238	1.6528	3.0144	923.558	1.63134	3.3912
924.858	1.66632	925.298	1.9642	925.058	1.86842	2.0724	924.698	1.72974	1.3188
926.258	1.44635	927.018	2.08304	926.618	1.77392	3.5796	925.758	1.55835	4.5216
927.498	1.63464	927.898	2.05469	927.678	1.78069	1.884	927.238	1.5435	2.2608
928.058	1.55337	928.538	1.97611	928.278	1.74366	2.2608	927.958	1.82137	0.7536
928.818	1.28574	929.578	1.85989	929.178	1.70019	3.5796	928.658	1.75315	1.3188
929.698	1.51028	929.938	1.89597	929.798	1.70238	1.1304	929.618	1.74911	0.5652
930.818	1.32245	931.338	1.84912	931.058	1.63439	2.4492	930.358	1.66278	4.1448
931.818	1.32318	932.258	1.8093	932.018	1.56976	2.0724	931.558	1.62205	2.2608
932.378	1.6376	932.498	1.81339	932.418	1.71188	0.5652	932.298	1.76715	0.5652
932.618	1.50082	933.058	1.96741	932.818	1.70762	2.0724	932.538	1.69229	0.5652
933.738	1.57755	934.578	2.12113	934.138	1.80778	3.9564	933.378	1.6546	3.2028
934.898	1.54431	935.018	1.83756	934.938	1.60573	0.5652	934.718	1.78631	1.5072
935.778	1.51431	936.338	1.9194	936.038	1.75827	2.6376	935.378	1.57438	3.5796
936.898	1.5094	937.938	2.09851	937.398	1.84279	4.8984	936.598	1.61917	2.6376
938.378	1.29904	939.578	1.97745	938.958	1.74271	5.652	938.138	1.59514	2.0724
939.858	1.32501	940.538	1.96524	940.178	1.67326	3.2028	939.698	1.63898	1.3188
940.738	1.38217	941.298	1.96646	940.998	1.69555	2.6376	940.618	1.69753	0.942
941.818	1.43799	942.298	1.96259	942.038	1.7607	2.2608	941.538	1.65371	2.4492
942.618	1.36957	943.138	1.89441	942.858	1.65863	2.4492	942.438	1.81068	1.5072
943.258	1.47708	943.498	1.82724	943.358	1.63501	1.1304	943.178	1.73151	0.5652
943.698	1.21344	944.418	1.85019	944.038	1.5897	3.3912	943.578	1.59504	0.942
944.578	1.57309	945.618	2.15713	945.078	2.02523	4.8984	944.478	1.76937	0.7536
946.498	1.68372	946.858	1.89301	946.658	1.78093	1.6956	946.038	1.65043	4.1448
947.018	1.30408	947.618	1.98166	947.298	1.63379	2.826	946.918	1.68965	0.7536
948.138	1.69186	948.538	1.90051	948.318	1.76373	1.884	947.858	1.61998	2.4492
949.098	1.54639	949.298	1.96002	949.178	1.74967	0.942	948.798	1.71365	2.6376
949.898	1.5083	950.418	2.05145	950.138	1.77983	2.4492	949.578	1.55364	2.826
951.418	1.6669	951.618	1.85534	951.498	1.73641	0.942	950.898	1.57659	4.71
951.818	1.58041	952.178	1.94403	951.978	1.78669	1.6956	951.698	1.7813	0.942
952.578	1.48273	953.018	1.87256	952.778	1.70417	2.0724	952.358	1.59504	1.884
953.378	1.6377	953.538	1.89905	953.438	1.70361	0.7536	953.178	1.76702	1.6956
954.298	1.58941	954.698	1.9852	954.478	1.77569	1.884	953.898	1.5461	3.5796
954.778	1.53351	955.178	1.97	954.958	1.80788	1.884	954.718	1.83512	0.3768
955.818	1.69656	956.018	1.80579	955.898	1.72824	0.942	955.478	1.58164	3.0144
956.458	1.65708	956.738	1.86188	956.578	1.75154	1.3188	956.218	1.63342	2.0724
957.258	1.67569	958.138	2.20172	957.678	1.91125	4.1448	956.978	1.51806	2.4492
958.738	1.45737	959.538	1.99091	959.118	1.78133	3.768	958.418	1.70574	2.826
960.338	1.40225	961.618	2.02283	960.958	1.86745	6.0288	959.918	1.60434	3.768
961.778	1.64935	961.858	1.82175	961.798	1.65828	0.3768	961.678	1.91892	0.7536
962.218	1.62906	962.498	1.98624	962.338	1.76697	1.3188	962.018	1.58145	1.6956
963.218	1.41107	964.498	2.20526	963.838	1.8018	6.0288	962.838	1.5852	3.3912
965.098	1.39633	966.058	2.00974	965.558	1.74056	4.5216	964.778	1.80109	2.826
966.178	1.59366	966.458	1.98044	966.298	1.76398	1.3188	966.098	1.79699	0.5652
967.418	1.68759	968.498	2.21848	967.938	1.85781	5.0868	966.918	1.56822	4.5216
968.978	1.65088	969.378	1.81497	969.158	1.71496	1.884	968.718	1.61295	2.2608
970.378	1.27145	971.218	1.97714	970.778	1.68173	3.9564	969.858	1.64914	4.71
971.378	1.41153	971.898	1.90381	971.618	1.68072	2.4492	971.278	1.66691	0.7536
972.538	1.68954	972.698	1.86142	972.598	1.78113	0.7536	972.198	1.55566	3.0144
973.258	1.50836	973.698	1.97406	973.458	1.7296	2.0724	972.958	1.6695	2.6376
974.738	1.69049	975.098	2.10382	974.898	1.87587	1.6956	974.198	1.65076	4.8984
975.218	1.67874	975.418	1.95334	975.298	1.78958	0.942	975.138	1.89638	0.5652
976.058	1.69607	976.578	2.19031	976.298	1.89525	2.4492	975.718	1.57375	3.0144
977.258	1.30225	978.178	2.14783	977.698	1.75094	4.3332	976.898	1.69372	3.2028
979.018	1.52728	979.658	2.21463	979.318	1.81219	3.0144	978.578	1.73741	3.9564
980.338	1.25751	980.778	1.86719	980.538	1.61722	2.0724	979.978	1.55446	3.2028
982.018	1.61188	982.298	2.00192	982.138	1.81387	1.3188	981.378	1.62894	5.8404
982.738	1.38312	983.298	1.98471	982.998	1.6744	2.6376	982.498	1.74807	2.0724
984.098	1.56876	984.538	1.95856	984.298	1.79694	2.0724	983.678	1.63282	3.768
984.738	1.55124	985.178	2.0733	984.938	1.80393	2.0724	984.618	1.82819	0.942
985.538	1.38861	986.098	1.88065	985.798	1.64997	2.6376	985.338	1.87745	1.6956
987.298	1.54065	988.058	2.09531	987.658	1.87707	3.5796	986.678	1.60772	5.652
988.658	1.69269	988.858	1.918	988.738	1.75878	0.942	988.338	1.64863	2.826
989.258	1.60452	989.738	1.88617	989.478	1.79231	2.2608	989.038	1.58197	1.884
990.018	1.34015	990.458	1.83353	990.218	1.57015	2.0724	989.858	1.70189	1.3188
990.578	1.62344	990.658	1.82757	990.598	1.65942	0.3768	990.498	1.79536	0.5652
990.738	1.46844	991.378	1.91205	991.038	1.68576	3.0144	990.678	1.72299	0.3768
991.778	1.34805	992.298	1.80539	992.018	1.58971	2.4492	991.558	1.62824	1.884
992.538	1.26825	993.578	2.12329	993.038	1.74406	4.8984	992.398	1.57218	1.1304
993.978	1.35605	994.578	1.99915	994.258	1.66332	2.826	993.758	1.90606	1.884
995.858	1.33072	996.618	1.93597	996.218	1.73423	3.5796	995.198	1.59807	6.0288
997.138	1.61438	997.898	2.08096	997.498	1.89181	3.5796	996.858	1.58672	2.4492
998.618	1.62103	998.938	2.03012	998.758	1.82528	1.5072	998.238	1.66707	3.3912
999.418	1.64648	999.818	1.96784	999.598	1.75814	1.884	999.158	1.71685	2.2608
1000.3	1.47336	1001.22	2.21579	1000.74	1.80878	4.3332	1000.04	1.65734	2.27022
1002.34	1.63254	1002.54	1.87393	1002.42	1.72231	0.942	1001.76	1.67637	5.2752
1002.78	1.33835	1003.74	1.81607	1003.24	1.76505	4.5216	1002.64	1.59742	1.1304
1003.86	1.51141	1004.42	1.94964	1004.12	1.75196	2.6376	1003.78	1.68774	0.5652
1004.54	1.69779	1004.62	1.85123	1004.56	1.76769	0.3768	1004.46	1.84135	0.5652
1004.74	1.37973	1005.58	1.93658	1005.14	1.74619	3.9564	1004.66	1.67289	0.5652
1005.74	1.38434	1006.94	2.20001	1006.32	1.814	5.652	1005.64	1.67368	0.7536
1007.06	1.62064	1007.34	1.99097	1007.18	1.78053	1.3188	1006.98	2.04963	0.5652
1007.58	1.62335	1007.74	1.93369	1007.64	1.79524	0.7536	1007.44	1.74545	1.1304
1007.9	1.52481	1008.46	2.26795	1008.16	2.04533	2.6376	1007.8	1.74081	0.7536
1008.86	1.52591	1009.1	1.82483	1008.96	1.68631	1.1304	1008.64	1.80123	1.884
1009.58	1.48209	1010.34	2.1962	1009.94	1.85037	3.5796	1009.32	1.62512	2.2608
1010.78	1.59714	1011.06	1.93265	1010.9	1.76276	1.3188	1010.54	1.85566	2.0724
1011.22	1.40045	1011.86	1.98178	1011.52	1.74242	3.0144	1011.12	1.67	0.7536
1012.06	1.29376	1013.22	1.87408	1012.62	1.75046	5.4636	1011.94	1.66136	0.942
1013.34	1.54019	1013.94	2.06473	1013.62	1.82661	2.826	1013.26	1.732	0.5652
1014.22	1.36481	1014.86	2.12097	1014.52	1.79122	3.0144	1014.06	1.80404	1.3188
1015.38	1.55688	1015.78	1.99173	1015.56	1.78094	1.884	1015.1	1.68036	2.4492
1015.9	1.4111	1016.62	2.15317	1016.24	1.79183	3.3912	1015.82	1.81245	0.5652
1016.86	1.45969	1017.66	1.91693	1017.24	1.85624	3.768	1016.72	1.78211	1.1304
1017.82	1.42404	1018.3	2.00046	1018.04	1.6807	2.2608	1017.72	1.802	0.7536
1018.62	1.31714	1019.86	2.01392	1019.22	1.79816	5.8404	1018.44	1.76416	1.5072
1021.02	1.58389	1021.34	1.85748	1021.16	1.75189	1.5072	1020.42	1.66273	5.4636
1021.58	1.47708	1022.82	2.11484	1022.18	1.84805	5.8404	1021.44	1.63595	1.1304
1022.98	1.39459	1023.54	1.9928	1023.24	1.73336	2.6376	1022.88	1.7867	0.7536
1023.82	1.34595	1024.34	1.92166	1024.06	1.68355	2.4492	1023.66	1.64068	1.3188
1024.74	1.40549	1025.46	2.04138	1025.08	1.8273	3.3912	1024.52	1.76057	1.884
1025.66	1.4068	1026.3	1.97659	1025.96	1.76523	3.0144	1025.54	1.71794	0.942
1026.46	1.45117	1027.3	2.1181	1026.86	1.84588	3.9564	1026.36	1.71969	0.7536
1027.5	1.4043	1028.14	2.02072	1027.8	1.74464	3.0144	1027.38	1.75878	0.942
1028.5	1.51688	1028.82	1.85037	1028.64	1.69774	1.5072	1028.3	1.89977	1.6956
1029.18	1.40711	1029.9	2.1889	1029.52	1.77535	3.3912	1028.98	1.57594	1.6956
1030.1	1.45764	1030.54	1.91028	1030.3	1.73883	2.0724	1029.98	1.79861	0.942
1031.02	1.67001	1031.78	2.03976	1031.38	1.88729	3.5796	1030.76	1.56077	2.2608
1032.02	1.49112	1032.42	1.87894	1032.2	1.72347	1.884	1031.88	1.84871	1.1304
1032.66	1.35605	1033.74	2.09696	1033.18	1.82915	5.0868	1032.52	1.61811	1.1304
1034.54	1.69903	1034.94	1.97556	1034.72	1.81023	1.884	1034.12	1.66343	3.768
1035.94	1.64166	1036.42	2.00244	1036.16	1.89865	2.2608	1035.42	1.66511	4.71
1036.62	1.57562	1036.9	2.08054	1036.74	1.78542	1.3188	1036.5	1.85807	0.942
1037.26	1.32657	1037.74	1.93783	1037.48	1.6798	2.2608	1037.06	1.67862	1.6956
1038.5	1.65298	1038.7	1.85785	1038.58	1.74659	0.942	1038.1	1.71777	3.5796
1039.02	1.33215	1039.62	1.88709	1039.3	1.66448	2.826	1038.84	1.52285	1.5072
1040.58	1.29456	1041.1	1.95535	1040.82	1.65043	2.4492	1040.08	1.65844	4.5216
1041.34	1.58505	1041.7	1.97168	1041.5	1.77851	1.6956	1041.2	1.72679	1.1304
1042.54	1.69229	1043.02	2.03848	1042.76	1.83806	2.2608	1042.1	1.7027	3.9564
1043.86	1.44229	1044.66	1.91168	1044.24	1.83826	3.768	1043.42	1.7116	3.9564
1045.02	1.53168	1045.3	1.91101	1045.14	1.70185	1.3188	1044.82	1.65977	1.6956
1045.9	1.426	1046.26	1.888	1046.06	1.70489	1.6956	1045.58	1.71053	2.826
1046.54	1.31436	1047.34	1.83133	1046.92	1.6946	3.768	1046.38	1.60762	1.3188
1047.46	1.59244	1047.86	1.92001	1047.64	1.7899	1.884	1047.38	1.75686	0.5652
1047.98	1.64505	1048.38	2.20279	1048.16	1.99863	1.884	1047.9	1.83218	0.5652
1048.94	1.43707	1049.78	1.98978	1049.34	1.82662	3.9564	1048.64	1.73421	2.6376
1049.9	1.60333	1050.02	1.8815	1049.94	1.70689	0.5652	1049.82	1.87016	0.5652
1050.46	1.61877	1050.82	1.92261	1050.62	1.76937	1.6956	1050.22	1.58279	2.0724
1051.18	1.60111	1051.74	2.1308	1051.44	1.86905	2.6376	1050.98	1.66231	1.6956
1052.02	1.57523	1052.22	1.85199	1052.1	1.72634	0.942	1051.86	1.89661	1.3188
1052.42	1.32043	1053.22	2.00189	1052.8	1.77185	3.768	1052.3	1.58616	0.942
1053.38	1.57733	1054.14	1.93521	1053.74	1.90421	3.5796	1053.28	1.81448	0.7536
1054.34	1.62124	1054.5	1.82224	1054.4	1.69553	0.7536	1054.22	1.71506	0.942
1054.7	1.59833	1054.9	1.84589	1054.78	1.66143	0.942	1054.58	1.75355	0.942
1055.02	1.48096	1056.02	2.24545	1055.5	1.867	4.71	1054.94	1.69295	0.5652
1056.34	1.69629	1056.94	1.97016	1056.62	1.8192	2.826	1056.16	1.77462	1.5072
1057.22	1.49371	1058.06	1.84799	1057.62	1.78202	3.9564	1057.06	1.76302	1.3188
1058.18	1.41278	1058.54	1.8573	1058.34	1.62391	1.6956	1058.1	1.67362	0.5652
1059.18	1.59216	1059.58	1.92148	1059.36	1.79572	1.884	1058.84	1.64194	3.0144
1059.98	1.64575	1060.18	1.88083	1060.06	1.7486	0.942	1059.76	1.68372	1.884
1060.42	1.36475	1060.98	1.88446	1060.68	1.68152	2.6376	1060.28	1.65238	1.1304
1061.18	1.60382	1061.38	1.83536	1061.26	1.72734	0.942	1061.06	1.69356	0.942
1061.86	1.69733	1061.94	1.86749	1061.88	1.75472	0.3768	1061.6	1.69839	2.2608
1062.06	1.46253	1062.58	1.86734	1062.3	1.72476	2.4492	1061.98	1.7088	0.5652
1062.66	1.62747	1063.34	2.03217	1062.98	1.89192	3.2028	1062.6	1.80705	0.3768
1063.94	1.44833	1064.38	1.95242	1064.14	1.75289	2.0724	1063.62	1.57668	2.826
1064.5	1.52866	1065.06	2.07987	1064.76	1.7821	2.6376	1064.42	1.77999	0.5652
1065.26	1.40665	1065.98	1.9769	1065.6	1.75878	3.3912	1065.14	1.79506	0.942
1066.1	1.45169	1066.94	2.0838	1066.5	1.80666	3.9564	1066.02	1.69749	0.5652
1067.18	1.46442	1067.74	1.94214	1067.44	1.73984	2.6376	1067.04	1.90622	1.1304
1068.14	1.52194	1068.42	1.86182	1068.26	1.68801	1.3188	1067.92	1.61418	1.884
1068.54	1.46433	1069.42	2.03738	1068.96	1.82443	4.1448	1068.46	1.69839	0.5652
1069.66	1.60587	1070.3	2.2413	1069.96	1.90733	3.0144	1069.52	1.72731	1.1304
1070.42	1.55914	1071.1	2.08102	1070.74	1.79868	3.2028	1070.34	1.98313	0.5652
1071.5	1.68545	1071.74	1.9411	1071.6	1.76037	1.1304	1071.28	1.58529	1.884
1072.3	1.37622	1072.82	1.93164	1072.54	1.6739	2.4492	1072	1.7379	2.6376
1073.06	1.47467	1073.74	1.99734	1073.38	1.82612	3.2028	1072.92	1.76588	1.1304
1073.94	1.3627	1074.74	2.01605	1074.32	1.71165	3.768	1073.82	1.7434	0.942
1074.86	1.57468	1075.34	1.82217	1075.08	1.75443	2.2608	1074.78	1.881	0.5652
1075.86	1.64264	1076.62	1.84882	1076.22	1.88629	3.5796	1075.58	1.56111	2.4492
1076.98	1.53601	1077.46	2.03629	1077.2	1.74972	2.2608	1076.78	1.57978	1.6956
1077.58	1.5791	1077.7	1.82733	1077.62	1.61103	0.5652	1077.5	1.94709	0.5652
1078.02	1.60394	1078.5	1.9617	1078.24	1.81992	2.2608	1077.84	1.64354	1.5072
1078.86	1.45038	1079.5	1.91702	1079.16	1.76107	3.0144	1078.66	1.63352	1.6956
1079.9	1.56482	1080.18	1.8168	1080.02	1.66933	1.3188	1079.68	1.64359	1.884
1080.58	1.67358	1081.3	2.19061	1080.92	1.88282	3.3912	1080.36	1.62984	1.884
1081.66	1.43424	1082.66	1.97003	1082.14	1.81211	4.71	1081.46	1.79856	1.6956
1082.98	1.4317	1083.14	1.80731	1083.04	1.61005	0.7536	1082.8	1.7369	1.5072
1083.58	1.38089	1084.06	1.85614	1083.8	1.73272	2.2608	1083.34	1.53489	2.0724
1084.1	1.69324	1084.5	1.96765	1084.28	1.82018	1.884	1084.06	1.85614	0.1884
1084.94	1.6366	1085.7	2.04758	1085.3	1.91096	3.5796	1084.7	1.61374	2.0724
1086.06	1.61978	1086.18	1.8374	1086.1	1.68201	0.5652	1085.86	1.71493	1.6956
1086.34	1.34909	1087.06	2.03046	1086.68	1.67946	3.3912	1086.24	1.71973	0.7536
1087.5	1.49075	1087.9	1.80209	1087.68	1.70798	1.884	1087.26	1.94491	2.0724
1088.22	1.37192	1088.9	2.11594	1088.54	1.75849	3.2028	1088.04	1.68597	1.5072
1089.02	1.57657	1089.5	2.02069	1089.24	1.83857	2.2608	1088.94	1.85476	0.5652
1089.74	1.27213	1091.02	2.19049	1090.36	1.85627	6.0288	1089.6	1.64046	1.1304
1091.14	1.48715	1091.46	1.83307	1091.28	1.69564	1.5072	1091.06	2.00281	0.5652
1091.66	1.30499	1092.62	2.13006	1092.12	1.78832	4.5216	1091.54	1.66039	0.942
1093.18	1.33395	1094.58	1.99817	1093.86	1.80164	6.594	1092.88	1.67769	2.6376
1094.78	1.30688	1095.78	1.99329	1095.26	1.77265	4.71	1094.66	1.70732	0.942
1095.9	1.52856	1096.14	1.85886	1096	1.66995	1.1304	1095.82	1.80492	0.5652
1096.34	1.40714	1096.58	1.85467	1096.44	1.68078	1.1304	1096.22	1.62988	0.942
1096.78	1.33731	1097.38	1.93942	1097.06	1.67274	2.826	1096.66	1.61258	0.942
1097.58	1.68314	1097.82	2.10809	1097.68	1.83816	1.1304	1097.46	1.81853	0.942
1097.94	1.58951	1098.14	2.04138	1098.02	1.82253	0.942	1097.86	1.95241	0.5652
1098.3	1.44403	1098.78	2.10288	1098.52	1.81977	2.2608	1098.2	1.83142	0.7536
1098.98	1.50766	1099.34	1.89533	1099.14	1.71076	1.6956	1098.86	1.74979	0.942
1099.5	1.60931	1099.98	1.9733	1099.72	1.82724	2.2608	1099.4	1.78264	0.7536
1100.1	1.32007	1100.5	1.80399	1100.28	1.58381	1.884	1100.02	1.67635	0.5652
1100.86	1.62677	1101.54	1.82123	1101.18	1.83303	3.2028	1100.66	1.61188	1.6956
1101.62	1.67944	1101.86	1.80756	1101.72	1.82228	1.1304	1101.56	1.78967	0.3768
1102.1	1.5752	1102.46	1.93472	1102.26	1.74543	1.6956	1101.96	1.58413	1.1304
1102.74	1.41721	1103.62	2.24735	1103.16	1.8162	4.1448	1102.58	1.59741	1.3188
1104.62	1.53653	1105.1	2.01923	1104.84	1.78338	2.2608	1104.1	1.63638	4.71
1105.5	1.42392	1106.14	2.06812	1105.8	1.74593	3.0144	1105.28	1.70387	1.884
1106.3	1.53027	1106.58	1.9097	1106.42	1.75084	1.3188	1106.2	1.85614	0.7536
1106.78	1.44992	1107.14	1.84866	1106.94	1.60539	1.6956	1106.66	1.784	0.942
1107.38	1.55756	1107.66	2.01715	1107.5	1.75752	1.3188	1107.24	1.71154	1.1304
1107.86	1.60159	1108.26	2.01425	1108.04	1.82201	1.884	1107.74	1.7516	0.942
1108.62	1.34613	1109.46	2.2197	1109.02	1.78577	3.9564	1108.42	1.82644	1.6956
1109.66	1.45422	1110.54	1.94842	1110.08	1.7888	4.1448	1109.54	1.81382	0.942
1110.7	1.5426	1111.22	2.08914	1110.94	1.76637	2.4492	1110.6	1.80274	0.7536
1111.42	1.40393	1112.1	1.94226	1111.74	1.69944	3.2028	1111.3	1.83615	0.942
1112.34	1.45334	1113.18	1.99606	1112.74	1.75209	3.9564	1112.2	1.79729	1.1304
1113.3	1.40631	1114.1	2.18173	1113.68	1.84997	3.768	1113.22	1.79009	0.5652
1114.3	1.43503	1114.5	1.8082	1114.38	1.65657	0.942	1114.18	1.80334	0.942
1115.46	1.43814	1115.86	1.86224	1115.64	1.65713	1.884	1114.96	1.61487	4.5216
1115.98	1.39252	1116.94	2.36972	1116.44	1.84941	4.5216	1115.9	1.64261	0.5652
1117.94	1.53024	1118.78	2.14343	1118.34	1.85137	3.9564	1117.42	1.77298	4.71
1119.02	1.34747	1119.9	1.80478	1119.44	1.74559	4.1448	1118.88	1.81355	1.1304
1120.02	1.43918	1120.5	1.89133	1120.24	1.73824	2.2608	1119.94	1.67716	0.5652
1120.7	1.36868	1121.66	2.29471	1121.16	1.84099	4.5216	1120.58	1.58027	0.942
1121.94	1.52448	1122.18	1.85138	1122.04	1.678	1.1304	1121.78	1.97919	1.3188
1123.02	1.4848	1123.38	1.82599	1123.18	1.68548	1.6956	1122.58	1.6128	3.9564
1123.5	1.47308	1124.02	2.01187	1123.74	1.73642	2.4492	1123.42	1.64953	0.5652
1124.22	1.31351	1124.9	1.98733	1124.54	1.68656	3.2028	1124.1	1.74795	0.942
1125.98	1.39596	1126.7	2.00732	1126.32	1.73559	3.3912	1125.42	1.69547	5.0868
1126.82	1.56784	1127.06	1.84402	1126.92	1.68537	1.1304	1126.74	1.8699	0.5652
1127.38	1.52283	1127.66	1.90277	1127.5	1.6942	1.3188	1127.2	1.56703	1.5072
1127.86	1.46094	1128.42	1.91486	1128.12	1.77375	2.6376	1127.74	1.74934	0.942
1128.82	1.23331	1130.14	2.33011	1129.46	1.7807	6.2172	1128.6	1.70305	1.884
1130.82	1.48117	1131.3	1.82355	1131.04	1.68872	2.2608	1130.46	1.74309	3.2028
1131.42	1.53275	1132.02	2.00665	1131.7	1.84223	2.826	1131.34	1.69335	0.5652
1132.66	1.64685	1132.74	1.85391	1132.68	1.70244	0.3768	1132.32	1.63988	3.0144
1132.86	1.44342	1133.46	1.93146	1133.14	1.76448	2.826	1132.78	1.72219	0.5652
1133.78	1.25733	1134.3	1.93524	1134.02	1.63822	2.4492	1133.6	1.67513	1.5072
1135.18	1.52908	1135.46	1.94287	1135.3	1.76703	1.3188	1134.72	1.74292	4.1448
1136.02	1.55148	1136.42	2.03317	1136.2	1.81283	1.884	1135.72	1.60317	2.6376
1136.62	1.53516	1137.22	2.0379	1136.9	1.75635	2.826	1136.5	1.85902	0.942
1137.42	1.36575	1137.9	1.89236	1137.64	1.67925	2.2608	1137.3	1.62699	0.942
1138.06	1.41498	1138.82	2.03412	1138.42	1.82157	3.5796	1137.96	1.78184	0.7536
